,dttl,swin,dwin,tcprtt,synack,ackdat,label,proto_tcp,proto_udp,service_dns,state_CON,state_FIN,attack_cat_Analysis,attack_cat_DoS,attack_cat_Exploits,attack_cat_Normal
153530,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,1.0,1.0,0.0,0.0,0,0,0,0
153532,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,1.0,1.0,0.0,0.0,0,0,0,0
153534,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,1.0,1.0,0.0,0.0,0,0,0,0
153535,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,1.0,1.0,0.0,0.0,0,0,0,0
153536,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,1.0,1.0,0.0,0.0,0,0,0,0
153537,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,1.0,1.0,0.0,0.0,0,0,0,0
153539,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,1.0,1.0,0.0,0.0,0,0,0,0
153540,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,1.0,1.0,0.0,0.0,0,0,0,0
153541,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,1.0,1.0,0.0,0.0,0,0,0,0
153542,0.9921259842519685,1.0,1.0,0.036517694348031995,0.07684677222898903,0.01053676773677532,3,1.0,0.0,0.0,0.0,1.0,0,0,1,0
153544,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,1.0,1.0,0.0,0.0,0,0,0,0
153545,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,1.0,1.0,0.0,0.0,0,0,0,0
153546,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,1.0,1.0,0.0,0.0,0,0,0,0
153547,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,1.0,1.0,0.0,0.0,0,0,0,0
153548,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,1.0,1.0,0.0,0.0,0,0,0,0
153550,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,1.0,1.0,0.0,0.0,0,0,0,0
153551,0.9921259842519685,1.0,1.0,0.13242955332454104,0.19410085261875762,0.06868736662263765,3,1.0,0.0,0.0,0.0,1.0,0,0,1,0
153552,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,1.0,1.0,0.0,0.0,0,0,0,0
153553,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,1.0,1.0,0.0,0.0,0,0,0,0
153554,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,1.0,1.0,0.0,0.0,0,0,0,0
153556,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,1.0,1.0,0.0,0.0,0,0,0,0
153558,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,1.0,1.0,0.0,0.0,0,0,0,0
153559,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,1.0,1.0,0.0,0.0,0,0,0,0
153562,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,1.0,1.0,0.0,0.0,0,0,0,0
153563,0.9921259842519685,1.0,1.0,0.11062908616209008,0.1474806333739342,0.06266515268657732,3,1.0,0.0,0.0,0.0,1.0,0,0,1,0
153564,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,1.0,1.0,0.0,0.0,0,0,0,0
153565,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,1.0,1.0,0.0,0.0,0,0,0,0
153566,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,1.0,1.0,0.0,0.0,0,0,0,0
153567,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,1.0,1.0,0.0,0.0,0,0,0,0
153570,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,1.0,1.0,0.0,0.0,0,0,0,0
153571,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,1.0,1.0,0.0,0.0,0,0,0,0
153572,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,1.0,1.0,0.0,0.0,0,0,0,0
153573,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,1.0,1.0,0.0,0.0,0,0,0,0
153574,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,1.0,1.0,0.0,0.0,0,0,0,0
153575,0.9921259842519685,1.0,1.0,0.05290527550107264,0.05876151035322776,0.03420780430051802,2,1.0,0.0,0.0,0.0,1.0,0,1,0,0
153577,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,1.0,1.0,0.0,0.0,0,0,0,0
153578,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,1.0,1.0,0.0,0.0,0,0,0,0
153579,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,1.0,1.0,0.0,0.0,0,0,0,0
153580,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,1.0,1.0,0.0,0.0,0,0,0,0
153581,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,1.0,1.0,0.0,0.0,0,0,0,0
153583,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,1.0,1.0,0.0,0.0,0,0,0,0
153584,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,1.0,1.0,0.0,0.0,0,0,0,0
153585,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,1.0,1.0,0.0,0.0,0,0,0,0
153586,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,1.0,1.0,0.0,0.0,0,0,0,0
153587,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,1.0,1.0,0.0,0.0,0,0,0,0
153588,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,1.0,1.0,0.0,0.0,0,0,0,0
153589,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,1.0,1.0,0.0,0.0,0,0,0,0
153590,0.9921259842519685,1.0,1.0,0.09531817895193002,0.16362484774665043,0.04082058282615702,3,1.0,0.0,0.0,0.0,1.0,0,0,1,0
153591,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,1.0,1.0,0.0,0.0,0,0,0,0
153592,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,1.0,1.0,0.0,0.0,0,0,0,0
153593,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,1.0,1.0,0.0,0.0,0,0,0,0
153594,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,1.0,1.0,0.0,0.0,0,0,0,0
153595,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,1.0,1.0,0.0,0.0,0,0,0,0
153596,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,1.0,1.0,0.0,0.0,0,0,0,0
153597,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,1.0,1.0,0.0,0.0,0,0,0,0
153598,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,1.0,1.0,0.0,0.0,0,0,0,0
153599,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,1.0,1.0,0.0,0.0,0,0,0,0
153600,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,1.0,1.0,0.0,0.0,0,0,0,0
153601,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,1.0,1.0,0.0,0.0,0,0,0,0
153602,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,1.0,1.0,0.0,0.0,0,0,0,0
153603,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,1.0,1.0,0.0,0.0,0,0,0,0
153604,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,1.0,1.0,0.0,0.0,0,0,0,0
153605,0.9921259842519685,1.0,1.0,0.11669267231143447,0.14387722289890378,0.07031089258114644,3,1.0,0.0,0.0,0.0,1.0,0,0,1,0
153606,0.9921259842519685,1.0,1.0,0.13089873093347965,0.19512984165651642,0.06671413654330817,3,1.0,0.0,0.0,0.0,1.0,0,0,1,0
153607,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,1.0,1.0,0.0,0.0,0,0,0,0
153608,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,1.0,1.0,0.0,0.0,0,0,0,0
153609,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,1.0,1.0,0.0,0.0,0,0,0,0
153610,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,1.0,1.0,0.0,0.0,0,0,0,0
153611,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,1.0,1.0,0.0,0.0,0,0,0,0
153612,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,1.0,1.0,0.0,0.0,0,0,0,0
153613,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,1.0,1.0,0.0,0.0,0,0,0,0
153614,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,1.0,1.0,0.0,0.0,0,0,0,0
153615,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,1.0,1.0,0.0,0.0,0,0,0,0
153616,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,1.0,1.0,0.0,0.0,0,0,0,0
153617,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,1.0,1.0,0.0,0.0,0,0,0,0
153618,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,1.0,1.0,0.0,0.0,0,0,0,0
153619,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,1.0,1.0,0.0,0.0,0,0,0,0
153621,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,1.0,1.0,0.0,0.0,0,0,0,0
153622,0.9921259842519685,1.0,1.0,0.14743389356155692,0.19333495736906212,0.08466982804809625,2,1.0,0.0,1.0,0.0,1.0,0,1,0,0
153623,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,1.0,0.0,0.0,0.0,0,0,0,0
153624,0.9921259842519685,1.0,1.0,0.07416841192941312,0.06168477466504262,0.055412654373653926,3,1.0,0.0,0.0,0.0,1.0,0,0,1,0
153625,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,1.0,1.0,0.0,0.0,0,0,0,0
153626,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,1.0,1.0,0.0,0.0,0,0,0,0
153627,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,1.0,1.0,0.0,0.0,0,0,0,0
153628,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,1.0,1.0,0.0,0.0,0,0,0,0
153629,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,1.0,1.0,0.0,0.0,0,0,0,0
153630,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,1.0,1.0,0.0,0.0,0,0,0,0
153631,0.9921259842519685,1.0,1.0,0.08312124086504209,0.16655785627283798,0.026996034579979365,3,1.0,0.0,0.0,0.0,1.0,0,0,1,0
153632,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,1.0,1.0,0.0,0.0,0,0,0,0
153633,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,1.0,1.0,0.0,0.0,0,0,0,0
153634,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,1.0,1.0,0.0,0.0,0,0,0,0
153635,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,1.0,1.0,0.0,0.0,0,0,0,0
153636,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,1.0,1.0,0.0,0.0,0,0,0,0
153637,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,1.0,1.0,0.0,0.0,0,0,0,0
153638,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,1.0,1.0,0.0,0.0,0,0,0,0
153639,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,1.0,1.0,0.0,0.0,0,0,0,0
153640,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,1.0,1.0,0.0,0.0,0,0,0,0
153641,0.9921259842519685,1.0,1.0,0.11519673281447262,0.1989515225334957,0.048900292894756614,3,1.0,0.0,0.0,0.0,1.0,0,0,1,0
153642,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,1.0,1.0,0.0,0.0,0,0,0,0
153643,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,1.0,1.0,0.0,0.0,0,0,0,0
153644,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,1.0,1.0,0.0,0.0,0,0,0,0
153645,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,1.0,1.0,0.0,0.0,0,0,0,0
153646,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,1.0,1.0,0.0,0.0,0,0,0,0
153647,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,1.0,1.0,0.0,0.0,0,0,0,0
153648,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,1.0,1.0,0.0,0.0,0,0,0,0
153650,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,1.0,1.0,0.0,0.0,0,0,0,0
153651,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,1.0,1.0,0.0,0.0,0,0,0,0
153652,0.9921259842519685,1.0,1.0,0.08753996439261502,0.12424068209500608,0.046869481012400446,3,1.0,0.0,0.0,0.0,1.0,0,0,1,0
153653,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,1.0,1.0,0.0,0.0,0,0,0,0
153654,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,1.0,1.0,0.0,0.0,0,0,0,0
153655,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,1.0,1.0,0.0,0.0,0,0,0,0
153656,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,1.0,1.0,0.0,0.0,0,0,0,0
153657,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,1.0,1.0,0.0,0.0,0,0,0,0
153658,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,1.0,1.0,0.0,0.0,0,0,0,0
153659,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,1.0,1.0,0.0,0.0,0,0,0,0
153660,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,1.0,1.0,0.0,0.0,0,0,0,0
153661,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,1.0,1.0,0.0,0.0,0,0,0,0
153662,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,1.0,1.0,0.0,0.0,0,0,0,0
153663,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,1.0,1.0,0.0,0.0,0,0,0,0
153664,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,1.0,1.0,0.0,0.0,0,0,0,0
153665,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,1.0,1.0,0.0,0.0,0,0,0,0
153666,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,1.0,1.0,0.0,0.0,0,0,0,0
153667,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,1.0,1.0,0.0,0.0,0,0,0,0
153668,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,1.0,1.0,0.0,0.0,0,0,0,0
153669,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,1.0,1.0,0.0,0.0,0,0,0,0
153670,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,1.0,1.0,0.0,0.0,0,0,0,0
153671,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,1.0,1.0,0.0,0.0,0,0,0,0
153672,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,1.0,1.0,0.0,0.0,0,0,0,0
153673,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,1.0,1.0,0.0,0.0,0,0,0,0
153675,0.9921259842519685,1.0,1.0,0.05717239260428979,0.07731059683313031,0.03199090488399022,2,1.0,0.0,0.0,0.0,1.0,0,1,0,0
153676,0.9921259842519685,1.0,1.0,0.05960480364284746,0.08417052375152252,0.032065339897658876,3,1.0,0.0,0.0,0.0,1.0,0,0,1,0
153677,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,1.0,1.0,0.0,0.0,0,0,0,0
153679,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,1.0,1.0,0.0,0.0,0,0,0,0
153680,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,1.0,1.0,0.0,0.0,0,0,0,0
153682,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,1.0,1.0,0.0,0.0,0,0,0,0
153683,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,1.0,1.0,0.0,0.0,0,0,0,0
153684,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,1.0,1.0,0.0,0.0,0,0,0,0
153685,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,1.0,1.0,0.0,0.0,0,0,0,0
153686,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,1.0,1.0,0.0,0.0,0,0,0,0
153687,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,1.0,1.0,0.0,0.0,0,0,0,0
153688,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,1.0,1.0,0.0,0.0,0,0,0,0
153690,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,1.0,1.0,0.0,0.0,0,0,0,0
153692,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,1.0,1.0,0.0,0.0,0,0,0,0
153693,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,1.0,1.0,0.0,0.0,0,0,0,0
153694,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,1.0,1.0,0.0,0.0,0,0,0,0
153696,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,1.0,1.0,0.0,0.0,0,0,0,0
153697,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,1.0,1.0,0.0,0.0,0,0,0,0
153698,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,1.0,1.0,0.0,0.0,0,0,0,0
153699,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,1.0,1.0,0.0,0.0,0,0,0,0
153700,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,1.0,1.0,0.0,0.0,0,0,0,0
153701,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,1.0,1.0,0.0,0.0,0,0,0,0
153702,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,1.0,1.0,0.0,0.0,0,0,0,0
153703,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,1.0,1.0,0.0,0.0,0,0,0,0
153705,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,1.0,1.0,0.0,0.0,0,0,0,0
153706,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,1.0,1.0,0.0,0.0,0,0,0,0
153707,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,1.0,1.0,0.0,0.0,0,0,0,0
153708,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,1.0,1.0,0.0,0.0,0,0,0,0
153709,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,1.0,1.0,0.0,0.0,0,0,0,0
153710,0.9921259842519685,1.0,1.0,0.11046272159023064,0.14589622411693057,0.06306190535377346,3,1.0,0.0,0.0,0.0,1.0,0,0,1,0
153712,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,1.0,1.0,0.0,0.0,0,0,0,0
153713,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,1.0,1.0,0.0,0.0,0,0,0,0
153714,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,1.0,1.0,0.0,0.0,0,0,0,0
153715,0.9921259842519685,1.0,1.0,0.0987782937166516,0.1589359317904994,0.04613215304681471,3,1.0,0.0,0.0,0.0,1.0,0,0,1,0
153716,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,1.0,1.0,0.0,0.0,0,0,0,0
153719,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,1.0,1.0,0.0,0.0,0,0,0,0
153720,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,1.0,1.0,0.0,0.0,0,0,0,0
153721,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,1.0,1.0,0.0,0.0,0,0,0,0
153722,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,1.0,1.0,0.0,0.0,0,0,0,0
153723,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,1.0,1.0,0.0,0.0,0,0,0,0
153725,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,1.0,1.0,0.0,0.0,0,0,0,0
153726,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,1.0,1.0,0.0,0.0,0,0,0,0
153727,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,1.0,1.0,0.0,0.0,0,0,0,0
153728,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,1.0,1.0,0.0,0.0,0,0,0,0
153729,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,1.0,1.0,0.0,0.0,0,0,0,0
153730,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,1.0,1.0,0.0,0.0,0,0,0,0
153732,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,1.0,1.0,0.0,0.0,0,0,0,0
153733,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,1.0,1.0,0.0,0.0,0,0,0,0
153734,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,1.0,1.0,0.0,0.0,0,0,0,0
153735,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,1.0,1.0,0.0,0.0,0,0,0,0
153736,0.9921259842519685,1.0,1.0,0.16218801611589706,0.1997661388550548,0.09779707470396282,2,1.0,0.0,0.0,0.0,1.0,0,1,0,0
153737,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,1.0,1.0,0.0,0.0,0,0,0,0
153738,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,1.0,1.0,0.0,0.0,0,0,0,0
153739,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,1.0,1.0,0.0,0.0,0,0,0,0
153740,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,1.0,1.0,0.0,0.0,0,0,0,0
153741,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,1.0,1.0,0.0,0.0,0,0,0,0
153742,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,1.0,1.0,0.0,0.0,0,0,0,0
153743,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,1.0,1.0,0.0,0.0,0,0,0,0
153744,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,1.0,1.0,0.0,0.0,0,0,0,0
153745,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,1.0,1.0,0.0,0.0,0,0,0,0
153746,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,1.0,1.0,0.0,0.0,0,0,0,0
153747,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,1.0,1.0,0.0,0.0,0,0,0,0
153748,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,1.0,1.0,0.0,0.0,0,0,0,0
153749,0.9921259842519685,1.0,1.0,0.03757021859499752,0.0886587088915956,0.007382408478288499,2,1.0,0.0,0.0,0.0,1.0,0,1,0,0
153750,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,1.0,1.0,0.0,0.0,0,0,0,0
153752,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,1.0,1.0,0.0,0.0,0,0,0,0
153753,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,1.0,1.0,0.0,0.0,0,0,0,0
153754,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,1.0,1.0,0.0,0.0,0,0,0,0
153755,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,1.0,1.0,0.0,0.0,0,0,0,0
153757,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,1.0,1.0,0.0,0.0,0,0,0,0
153758,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,1.0,1.0,0.0,0.0,0,0,0,0
153759,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,1.0,1.0,0.0,0.0,0,0,0,0
153760,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,1.0,1.0,0.0,0.0,0,0,0,0
153761,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,1.0,1.0,0.0,0.0,0,0,0,0
153762,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,1.0,1.0,0.0,0.0,0,0,0,0
153763,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,1.0,1.0,0.0,0.0,0,0,0,0
153764,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,1.0,1.0,0.0,0.0,0,0,0,0
153765,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,1.0,1.0,0.0,0.0,0,0,0,0
153766,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,1.0,1.0,0.0,0.0,0,0,0,0
153767,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,1.0,1.0,0.0,0.0,0,0,0,0
153768,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,1.0,1.0,0.0,0.0,0,0,0,0
153769,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,1.0,1.0,0.0,0.0,0,0,0,0
153770,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,1.0,1.0,0.0,0.0,0,0,0,0
153771,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,1.0,1.0,0.0,0.0,0,0,0,0
153772,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,1.0,1.0,0.0,0.0,0,0,0,0
153773,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,1.0,1.0,0.0,0.0,0,0,0,0
153774,0.9921259842519685,1.0,1.0,0.028414129718749955,0.04797076735688185,0.012458735967068823,3,1.0,0.0,0.0,0.0,1.0,0,0,1,0
153775,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,1.0,1.0,0.0,0.0,0,0,0,0
153776,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,1.0,1.0,0.0,0.0,0,0,0,0
153777,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,1.0,1.0,0.0,0.0,0,0,0,0
153779,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,1.0,1.0,0.0,0.0,0,0,0,0
153780,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,1.0,1.0,0.0,0.0,0,0,0,0
153781,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,1.0,1.0,0.0,0.0,0,0,0,0
153782,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,1.0,1.0,0.0,0.0,0,0,0,0
153783,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,1.0,1.0,0.0,0.0,0,0,0,0
153784,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,1.0,1.0,0.0,0.0,0,0,0,0
153785,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,1.0,1.0,0.0,0.0,0,0,0,0
153786,0.9921259842519685,1.0,1.0,0.035981705263694555,0.05490475030450669,0.017881958708229492,3,1.0,0.0,0.0,0.0,1.0,0,0,1,0
153787,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,1.0,1.0,0.0,0.0,0,0,0,0
153788,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,1.0,1.0,0.0,0.0,0,0,0,0
153789,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,1.0,1.0,0.0,0.0,0,0,0,0
153790,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,1.0,1.0,0.0,0.0,0,0,0,0
153791,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,1.0,1.0,0.0,0.0,0,0,0,0
153792,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,1.0,1.0,0.0,0.0,0,0,0,0
153793,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,1.0,1.0,0.0,0.0,0,0,0,0
153794,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,1.0,1.0,0.0,0.0,0,0,0,0
153795,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,1.0,1.0,0.0,0.0,0,0,0,0
